,0,1,2
0,0,1.9060486575048203,"(<function rbf.<locals>.rbf_fun at 0x7fb769e6be18>, <function rbf.<locals>.rbf_fun at 0x7fb769e6bea0>, <function sig.<locals>.sig_fun at 0x7fb769e6bf28>, <function sig.<locals>.sig_fun at 0x7fb769e76048>)"
1,1,1.7245107403313522,"(<function lin.<locals>.lin_fun at 0x7fb769e76268>, <function sig.<locals>.sig_fun at 0x7fb769e76620>, <function sig.<locals>.sig_fun at 0x7fb769e766a8>, <function sig.<locals>.sig_fun at 0x7fb769e767b8>)"
2,2,2.559380454800398,"(<function rbf.<locals>.rbf_fun at 0x7fb769e76b70>, <function sig.<locals>.sig_fun at 0x7fb769e76c80>, <function sig.<locals>.sig_fun at 0x7fb769e76d08>, <function sig.<locals>.sig_fun at 0x7fb769e76e18>)"
3,3,2.7122109395259053,"(<function lin.<locals>.lin_fun at 0x7fb769e768c8>, <function sig.<locals>.sig_fun at 0x7fb769b6d378>, <function sig.<locals>.sig_fun at 0x7fb769b6d400>, <function sig.<locals>.sig_fun at 0x7fb769b6d510>)"
4,4,4.017666637257054,"(<function poly.<locals>.poly_fun at 0x7fb769b6d730>, <function poly.<locals>.poly_fun at 0x7fb769b6d840>, <function sig.<locals>.sig_fun at 0x7fb769b6d9d8>, <function sig.<locals>.sig_fun at 0x7fb769b6da60>)"
5,5,3.9118131319794975,"(<function lin.<locals>.lin_fun at 0x7fb769b6d620>, <function lin.<locals>.lin_fun at 0x7fb769b6dd08>, <function poly.<locals>.poly_fun at 0x7fb769b6de18>, <function sig.<locals>.sig_fun at 0x7fb769b980d0>)"
6,6,4.224532959828636,"(<function lin.<locals>.lin_fun at 0x7fb769b6dc80>, <function sig.<locals>.sig_fun at 0x7fb769b98730>, <function sig.<locals>.sig_fun at 0x7fb769b987b8>, <function sig.<locals>.sig_fun at 0x7fb769b988c8>)"
7,7,7.3095762837523806,"(<function lin.<locals>.lin_fun at 0x7fb769b98a60>, <function rbf.<locals>.rbf_fun at 0x7fb769b98c80>, <function rbf.<locals>.rbf_fun at 0x7fb769b98d08>, <function rbf.<locals>.rbf_fun at 0x7fb769b98ea0>)"
8,8,7.346603548734902,"(<function lin.<locals>.lin_fun at 0x7fb769b43158>, <function sig.<locals>.sig_fun at 0x7fb769b43488>, <function sig.<locals>.sig_fun at 0x7fb769b43510>, <function sig.<locals>.sig_fun at 0x7fb769b43620>)"
9,9,6.784227638304331,"(<function lin.<locals>.lin_fun at 0x7fb769b437b8>, <function poly.<locals>.poly_fun at 0x7fb769b43950>, <function rbf.<locals>.rbf_fun at 0x7fb769b439d8>, <function sig.<locals>.sig_fun at 0x7fb769b43ae8>)"
10,10,5.323281000301766,"(<function rbf.<locals>.rbf_fun at 0x7fb769b030d0>, <function rbf.<locals>.rbf_fun at 0x7fb769b03158>, <function sig.<locals>.sig_fun at 0x7fb769b031e0>, <function sig.<locals>.sig_fun at 0x7fb769b03268>)"
11,11,21.97255147791057,"(<function rbf.<locals>.rbf_fun at 0x7fb769b03730>, <function rbf.<locals>.rbf_fun at 0x7fb769b037b8>, <function rbf.<locals>.rbf_fun at 0x7fb769b03950>, <function rbf.<locals>.rbf_fun at 0x7fb769b03a60>)"
12,12,9.705179576631588,"(<function rbf.<locals>.rbf_fun at 0x7fb769b03d90>, <function sig.<locals>.sig_fun at 0x7fb769b03ea0>, <function sig.<locals>.sig_fun at 0x7fb769b03f28>, <function sig.<locals>.sig_fun at 0x7fb769aae0d0>)"
13,13,24.40667619457024,"(<function rbf.<locals>.rbf_fun at 0x7fb769aae488>, <function sig.<locals>.sig_fun at 0x7fb769aae598>, <function sig.<locals>.sig_fun at 0x7fb769aae620>, <function sig.<locals>.sig_fun at 0x7fb769aae730>)"
14,14,0.9745381960861584,"(<function rbf.<locals>.rbf_fun at 0x7fb769aaeae8>, <function sig.<locals>.sig_fun at 0x7fb769aaebf8>, <function sig.<locals>.sig_fun at 0x7fb769aaec80>, <function sig.<locals>.sig_fun at 0x7fb769aaed90>)"
15,15,7.141364960529767,"(<function rbf.<locals>.rbf_fun at 0x7fb769a6e1e0>, <function rbf.<locals>.rbf_fun at 0x7fb769a6e268>, <function rbf.<locals>.rbf_fun at 0x7fb769a6e400>, <function rbf.<locals>.rbf_fun at 0x7fb769a6e510>)"
16,16,5.211881082990431,"(<function rbf.<locals>.rbf_fun at 0x7fb769a6e840>, <function rbf.<locals>.rbf_fun at 0x7fb769a6e8c8>, <function rbf.<locals>.rbf_fun at 0x7fb769a6ea60>, <function rbf.<locals>.rbf_fun at 0x7fb769a6eb70>)"
17,17,10.45594326010441,"(<function poly.<locals>.poly_fun at 0x7fb769a6ed08>, <function poly.<locals>.poly_fun at 0x7fb769a6ed90>, <function rbf.<locals>.rbf_fun at 0x7fb769a6eea0>, <function sig.<locals>.sig_fun at 0x7fb769a99048>)"
18,18,4.455672320252936,"(<function lin.<locals>.lin_fun at 0x7fb769a99378>, <function sig.<locals>.sig_fun at 0x7fb769a996a8>, <function sig.<locals>.sig_fun at 0x7fb769a99730>, <function sig.<locals>.sig_fun at 0x7fb769a99840>)"
19,19,16.296080204310712,"(<function lin.<locals>.lin_fun at 0x7fb769a999d8>, <function sig.<locals>.sig_fun at 0x7fb769a99d08>, <function sig.<locals>.sig_fun at 0x7fb769a99d90>, <function sig.<locals>.sig_fun at 0x7fb769a99ea0>)"
20,20,15.355649586279526,"(<function rbf.<locals>.rbf_fun at 0x7fb769a502f0>, <function sig.<locals>.sig_fun at 0x7fb769a50400>, <function sig.<locals>.sig_fun at 0x7fb769a50488>, <function sig.<locals>.sig_fun at 0x7fb769a50598>)"
21,21,31.413466243705425,"(<function lin.<locals>.lin_fun at 0x7fb769a50048>, <function lin.<locals>.lin_fun at 0x7fb769a50730>, <function poly.<locals>.poly_fun at 0x7fb769a507b8>, <function rbf.<locals>.rbf_fun at 0x7fb769a50950>)"
22,22,59.12002912604038,"(<function lin.<locals>.lin_fun at 0x7fb769a506a8>, <function sig.<locals>.sig_fun at 0x7fb769a03158>, <function sig.<locals>.sig_fun at 0x7fb769a031e0>, <function sig.<locals>.sig_fun at 0x7fb769a032f0>)"
23,23,44.64575881959979,"(<function lin.<locals>.lin_fun at 0x7fb769a03488>, <function sig.<locals>.sig_fun at 0x7fb769a037b8>, <function sig.<locals>.sig_fun at 0x7fb769a03840>, <function sig.<locals>.sig_fun at 0x7fb769a03950>)"
24,24,20.87603334952503,"(<function rbf.<locals>.rbf_fun at 0x7fb769a03d08>, <function rbf.<locals>.rbf_fun at 0x7fb769a03d90>, <function sig.<locals>.sig_fun at 0x7fb769a03e18>, <function sig.<locals>.sig_fun at 0x7fb769a03ea0>)"
25,25,2.6541051802249744,"(<function lin.<locals>.lin_fun at 0x7fb769a03a60>, <function sig.<locals>.sig_fun at 0x7fb7699af510>, <function sig.<locals>.sig_fun at 0x7fb7699af598>, <function sig.<locals>.sig_fun at 0x7fb7699af6a8>)"
26,26,15.912911776314354,"(<function rbf.<locals>.rbf_fun at 0x7fb7699afa60>, <function sig.<locals>.sig_fun at 0x7fb7699afb70>, <function sig.<locals>.sig_fun at 0x7fb7699afbf8>, <function sig.<locals>.sig_fun at 0x7fb7699afd08>)"
27,27,2.810574409544669,"(<function rbf.<locals>.rbf_fun at 0x7fb769970158>, <function rbf.<locals>.rbf_fun at 0x7fb7699701e0>, <function rbf.<locals>.rbf_fun at 0x7fb769970378>, <function rbf.<locals>.rbf_fun at 0x7fb769970488>)"
28,28,9.38996597354851,"(<function rbf.<locals>.rbf_fun at 0x7fb7699707b8>, <function rbf.<locals>.rbf_fun at 0x7fb769970840>, <function sig.<locals>.sig_fun at 0x7fb7699708c8>, <function sig.<locals>.sig_fun at 0x7fb769970950>)"
