,0,1,2
112,112,1.696058710473012,"(<function lin.<locals>.lin_fun at 0x7f087300d400>, <function poly.<locals>.poly_fun at 0x7f087300d488>, <function poly.<locals>.poly_fun at 0x7f087300d510>)"
113,113,22.102877310397265,"(<function rbf.<locals>.rbf_fun at 0x7f087300dbf8>, <function rbf.<locals>.rbf_fun at 0x7f087300dc80>, <function sig.<locals>.sig_fun at 0x7f087300dd08>)"
114,114,0.8660675310243174,"(<function rbf.<locals>.rbf_fun at 0x7f0873023268>, <function rbf.<locals>.rbf_fun at 0x7f08730232f0>, <function rbf.<locals>.rbf_fun at 0x7f0873023488>)"
115,115,3.6294255329369407,"(<function sig.<locals>.sig_fun at 0x7f0873023950>, <function sig.<locals>.sig_fun at 0x7f08730239d8>, <function sig.<locals>.sig_fun at 0x7f0873023ae8>)"
116,116,32.09094789745149,"(<function sig.<locals>.sig_fun at 0x7f0873023f28>, <function sig.<locals>.sig_fun at 0x7f0873032048>, <function sig.<locals>.sig_fun at 0x7f0873032158>)"
117,117,104.66793947655246,"(<function sig.<locals>.sig_fun at 0x7f0873032598>, <function sig.<locals>.sig_fun at 0x7f0873032620>, <function sig.<locals>.sig_fun at 0x7f0873032730>)"
118,118,1.1616737359833635,"(<function sig.<locals>.sig_fun at 0x7f0873032b70>, <function sig.<locals>.sig_fun at 0x7f0873032bf8>, <function sig.<locals>.sig_fun at 0x7f0873032d08>)"
119,119,7.317604012061914,"(<function rbf.<locals>.rbf_fun at 0x7f0872fc70d0>, <function sig.<locals>.sig_fun at 0x7f0872fc71e0>, <function sig.<locals>.sig_fun at 0x7f0872fc7268>)"
120,120,0.3046221052524371,"(<function rbf.<locals>.rbf_fun at 0x7f0872fc76a8>, <function rbf.<locals>.rbf_fun at 0x7f0872fc7730>, <function sig.<locals>.sig_fun at 0x7f0872fc77b8>)"
121,121,6.108532612302195,"(<function rbf.<locals>.rbf_fun at 0x7f0872fc7c80>, <function rbf.<locals>.rbf_fun at 0x7f0872fc7d08>, <function sig.<locals>.sig_fun at 0x7f0872fc7d90>)"
122,122,13.794291457903453,"(<function lin.<locals>.lin_fun at 0x7f0872fd60d0>, <function sig.<locals>.sig_fun at 0x7f0872fd6400>, <function sig.<locals>.sig_fun at 0x7f0872fd6488>)"
123,123,13.794291457903453,"(<function lin.<locals>.lin_fun at 0x7f0872fd66a8>, <function sig.<locals>.sig_fun at 0x7f0872fd69d8>, <function sig.<locals>.sig_fun at 0x7f0872fd6a60>)"
124,124,3.9667706080368674,"(<function rbf.<locals>.rbf_fun at 0x7f0872fd6ea0>, <function rbf.<locals>.rbf_fun at 0x7f0872fd6f28>, <function sig.<locals>.sig_fun at 0x7f0872fec048>)"
125,125,7.902988148998928,"(<function rbf.<locals>.rbf_fun at 0x7f0872fec510>, <function sig.<locals>.sig_fun at 0x7f0872fec620>, <function sig.<locals>.sig_fun at 0x7f0872fec6a8>)"
126,126,6.324636978394719,"(<function rbf.<locals>.rbf_fun at 0x7f0872fecae8>, <function rbf.<locals>.rbf_fun at 0x7f0872fecb70>, <function sig.<locals>.sig_fun at 0x7f0872fecbf8>)"
127,127,13.370003655723053,"(<function lin.<locals>.lin_fun at 0x7f0872fec840>, <function poly.<locals>.poly_fun at 0x7f0872fecf28>, <function sig.<locals>.sig_fun at 0x7f0872f81268>)"
128,128,0.8500000000000001,"(<function rbf.<locals>.rbf_fun at 0x7f0872f81730>, <function rbf.<locals>.rbf_fun at 0x7f0872f817b8>, <function rbf.<locals>.rbf_fun at 0x7f0872f81950>)"
129,129,4.1779189086987785,"(<function rbf.<locals>.rbf_fun at 0x7f0872f81d08>, <function rbf.<locals>.rbf_fun at 0x7f0872f81d90>, <function sig.<locals>.sig_fun at 0x7f0872f81e18>)"
130,130,5.132264475917405,"(<function rbf.<locals>.rbf_fun at 0x7f0872f90378>, <function sig.<locals>.sig_fun at 0x7f0872f90488>, <function sig.<locals>.sig_fun at 0x7f0872f90510>)"
131,131,3.031544685858607,"(<function rbf.<locals>.rbf_fun at 0x7f0872f90950>, <function rbf.<locals>.rbf_fun at 0x7f0872f909d8>, <function sig.<locals>.sig_fun at 0x7f0872f90a60>)"
132,132,6.48877040549876,"(<function poly.<locals>.poly_fun at 0x7f0872f90d90>, <function poly.<locals>.poly_fun at 0x7f0872f90ea0>, <function rbf.<locals>.rbf_fun at 0x7f0872f90f28>)"
133,133,3.387638204223832,"(<function lin.<locals>.lin_fun at 0x7f0872f90c80>, <function lin.<locals>.lin_fun at 0x7f0872fa6378>, <function poly.<locals>.poly_fun at 0x7f0872fa6400>)"
134,134,17.782158228872202,"(<function rbf.<locals>.rbf_fun at 0x7f0872fa6b70>, <function rbf.<locals>.rbf_fun at 0x7f0872fa6bf8>, <function sig.<locals>.sig_fun at 0x7f0872fa6c80>)"
